,ceb,age,educ,religion,idlnchld,knowmeth,usemeth,agefm,heduc,urban,electric,radio,tv,bicycle,nevermarr,idlnchld_noans,heduc_noans,usemeth_noans
1096,0,18,9,spirit,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1097,0,17,8,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1098,0,19,7,catholic,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1099,6,36,7,spirit,6.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1100,0,16,5,other,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1101,1,24,7,spirit,6.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1102,1,23,7,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,1.0,1,0,0,0
1103,4,40,6,spirit,5.0,1.0,1.0,26.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1104,1,27,6,spirit,8.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1105,6,41,6,protestant,6.0,1.0,1.0,18.0,9.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1106,1,21,10,other,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,1.0,1.0,1,0,0,0
1107,0,16,7,protestant,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,1.0,1.0,1,0,0,0
1108,0,17,7,protestant,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,1.0,1.0,1,0,0,0
1109,9,40,7,catholic,7.0,1.0,0.0,12.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1110,1,15,7,catholic,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1111,0,17,10,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1112,5,31,0,spirit,5.0,1.0,0.0,14.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1113,2,43,0,catholic,-1.0,0.0,0.0,23.0,7.0,1,0.0,0.0,0.0,0.0,0,1,0,0
1114,1,16,7,other,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1115,4,27,0,other,5.0,1.0,1.0,13.0,2.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1116,3,38,7,catholic,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1117,0,17,7,catholic,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1118,8,43,0,spirit,3.0,1.0,1.0,19.0,5.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1119,2,27,10,spirit,2.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1120,0,17,6,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1121,0,18,4,spirit,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1122,0,16,8,spirit,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1123,3,32,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1124,0,20,7,spirit,4.0,1.0,0.0,17.0,7.0,1,0.0,0.0,0.0,1.0,0,0,0,0
1125,2,29,7,spirit,4.0,1.0,0.0,16.0,10.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1126,6,41,3,spirit,3.0,1.0,1.0,15.0,10.0,1,0.0,0.0,0.0,1.0,0,0,0,0
1127,8,41,1,spirit,6.0,1.0,1.0,16.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1128,7,33,5,spirit,5.0,1.0,0.0,19.0,3.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1129,5,41,5,catholic,1.0,1.0,1.0,21.0,2.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1130,0,20,10,catholic,5.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1131,6,29,5,spirit,4.0,1.0,1.0,16.0,-2.0,1,0.0,1.0,0.0,0.0,0,0,1,0
1132,2,20,6,spirit,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1133,0,17,7,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1134,4,49,15,catholic,2.0,1.0,1.0,20.0,15.0,1,1.0,1.0,1.0,0.0,0,0,0,0
1135,2,36,13,protestant,2.0,1.0,1.0,20.0,16.0,1,1.0,1.0,1.0,1.0,0,0,0,0
1136,0,15,8,catholic,2.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,1.0,0.0,1,0,0,0
1137,1,19,12,catholic,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1138,2,44,11,other,2.0,1.0,1.0,18.0,15.0,1,1.0,1.0,1.0,0.0,0,0,0,0
1139,7,36,10,protestant,6.0,1.0,1.0,18.0,10.0,1,1.0,1.0,1.0,1.0,0,0,0,0
1140,1,20,5,spirit,3.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,1.0,1.0,1,0,0,0
1141,4,26,7,spirit,4.0,1.0,1.0,19.0,10.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1142,0,21,7,protestant,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1143,4,33,7,protestant,4.0,1.0,1.0,17.0,7.0,1,1.0,1.0,1.0,0.0,0,0,0,0
1144,1,25,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,1.0,0.0,1,0,0,0
1145,1,25,7,other,3.0,1.0,1.0,21.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1146,4,36,7,protestant,4.0,1.0,1.0,21.0,10.0,1,1.0,1.0,1.0,1.0,0,0,0,0
1147,1,22,10,spirit,10.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1148,1,20,12,catholic,2.0,1.0,1.0,18.0,17.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1149,1,29,3,other,8.0,1.0,0.0,20.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1150,1,26,10,spirit,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1151,2,39,7,spirit,4.0,1.0,-1.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,1
1152,0,17,9,protestant,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1153,0,15,9,protestant,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1154,0,21,2,other,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1155,1,20,10,spirit,8.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1156,2,26,2,spirit,5.0,1.0,0.0,23.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1157,1,18,7,other,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1158,1,20,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1159,3,27,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1160,6,44,3,spirit,4.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,1.0,0.0,1,0,0,0
1161,0,22,7,spirit,6.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1162,4,30,8,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1163,0,17,9,protestant,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1164,1,22,6,spirit,4.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,1.0,0.0,1,0,0,0
1165,1,26,10,spirit,4.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
1166,0,18,7,other,3.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,1.0,0.0,1,0,0,0
1167,0,16,7,spirit,4.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
1168,1,49,3,spirit,3.0,1.0,0.0,41.0,0.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1169,4,25,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1170,8,45,0,spirit,8.0,1.0,1.0,24.0,6.0,1,1.0,1.0,0.0,1.0,0,0,0,0
1171,0,17,10,spirit,3.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,1.0,1,0,0,0
1172,1,24,10,spirit,4.0,1.0,1.0,22.0,10.0,1,1.0,1.0,0.0,1.0,0,0,0,0
1173,6,38,7,spirit,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1174,0,15,6,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1175,1,20,0,other,1.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1176,7,46,0,spirit,10.0,1.0,1.0,30.0,4.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1177,2,23,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1178,0,22,7,spirit,6.0,1.0,0.0,0.0,-1.0,1,1.0,0.0,0.0,0.0,1,0,0,0
1180,8,48,0,spirit,8.0,1.0,0.0,17.0,5.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1181,0,18,7,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1182,1,21,6,other,5.0,1.0,0.0,0.0,-1.0,1,1.0,0.0,0.0,0.0,1,0,0,0
1183,0,18,7,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1184,3,38,7,catholic,5.0,1.0,1.0,26.0,10.0,1,1.0,1.0,0.0,0.0,0,0,0,0
1185,1,15,9,protestant,5.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
1186,0,18,6,protestant,5.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
1187,1,24,10,catholic,4.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,0.0,1.0,1,0,0,0
1188,0,20,7,spirit,2.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,0.0,1.0,1,0,0,0
1189,1,19,6,other,1.0,1.0,0.0,17.0,7.0,1,1.0,1.0,1.0,0.0,0,0,0,0
1190,0,16,7,other,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1191,6,35,3,spirit,7.0,1.0,1.0,23.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1192,2,22,5,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1193,1,19,2,spirit,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1194,1,36,0,other,4.0,1.0,0.0,20.0,5.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1195,0,32,7,spirit,4.0,1.0,0.0,22.0,12.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1196,8,42,3,spirit,5.0,1.0,1.0,16.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1197,5,36,5,spirit,6.0,1.0,1.0,22.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1198,0,19,12,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1199,1,18,7,protestant,4.0,1.0,1.0,17.0,12.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1200,1,15,6,protestant,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1201,5,31,4,other,5.0,1.0,1.0,20.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1202,0,20,8,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1203,7,44,8,catholic,4.0,1.0,1.0,22.0,9.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1204,5,31,10,spirit,10.0,1.0,1.0,21.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1205,0,17,6,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1206,6,32,3,protestant,4.0,1.0,1.0,29.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1207,1,25,6,protestant,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1208,0,22,6,spirit,4.0,1.0,0.0,20.0,1.0,1,1.0,1.0,0.0,1.0,0,0,0,0
1209,0,15,5,protestant,2.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,1.0,1,0,0,0
1210,2,21,8,other,4.0,1.0,1.0,19.0,3.0,1,1.0,1.0,0.0,1.0,0,0,0,0
1211,0,21,8,spirit,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1212,9,46,1,other,6.0,1.0,0.0,18.0,3.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1213,0,16,4,other,2.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1214,0,15,5,spirit,8.0,0.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1215,2,23,4,other,4.0,1.0,1.0,22.0,9.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1216,0,15,7,protestant,5.0,0.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1217,4,26,3,other,-1.0,1.0,0.0,17.0,0.0,1,0.0,1.0,0.0,1.0,0,1,0,0
1218,3,29,7,spirit,4.0,1.0,1.0,23.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1219,2,26,10,protestant,4.0,1.0,1.0,19.0,12.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1220,2,28,7,spirit,-1.0,1.0,1.0,25.0,7.0,1,0.0,0.0,0.0,0.0,0,1,0,0
1221,3,30,12,catholic,3.0,1.0,1.0,25.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1222,0,17,7,catholic,2.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,1.0,1,0,0,0
1223,1,18,8,catholic,6.0,1.0,1.0,16.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1224,3,27,10,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1225,2,27,10,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1226,3,25,7,spirit,4.0,1.0,1.0,23.0,0.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1227,1,20,7,spirit,2.0,1.0,1.0,19.0,9.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1228,1,19,8,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1229,0,17,10,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1230,7,46,4,spirit,7.0,1.0,0.0,43.0,12.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1231,2,17,10,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1232,4,34,5,spirit,6.0,1.0,1.0,22.0,7.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1233,6,28,0,spirit,12.0,1.0,1.0,15.0,0.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1234,2,19,5,other,14.0,1.0,1.0,15.0,0.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1235,4,31,10,spirit,6.0,1.0,0.0,20.0,5.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1236,1,24,12,spirit,8.0,1.0,1.0,22.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1237,0,16,8,spirit,10.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1238,1,16,8,spirit,8.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1239,1,17,0,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1240,1,31,12,spirit,4.0,1.0,1.0,23.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1241,1,18,8,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1242,0,18,10,catholic,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1243,3,32,5,spirit,5.0,1.0,1.0,19.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1244,1,20,10,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1245,3,24,10,spirit,6.0,1.0,1.0,22.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1246,2,24,6,spirit,6.0,1.0,-1.0,23.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,1
1247,2,22,0,spirit,3.0,1.0,1.0,17.0,7.0,1,0.0,0.0,0.0,1.0,0,0,0,0
1248,2,36,4,spirit,6.0,1.0,0.0,29.0,12.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1249,0,34,0,other,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1250,4,35,0,other,6.0,1.0,1.0,17.0,9.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1251,4,45,5,spirit,4.0,1.0,0.0,15.0,0.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1252,5,28,0,protestant,5.0,1.0,1.0,24.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1253,5,33,0,spirit,6.0,1.0,1.0,27.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1254,1,19,6,catholic,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1255,0,17,7,other,10.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1256,2,22,7,spirit,6.0,1.0,0.0,18.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1257,4,31,1,other,5.0,1.0,1.0,26.0,5.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1258,4,30,4,spirit,5.0,1.0,1.0,25.0,7.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1259,3,40,6,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1260,3,30,5,other,6.0,1.0,1.0,17.0,0.0,1,0.0,0.0,0.0,1.0,0,0,0,0
1261,2,23,7,spirit,7.0,1.0,0.0,15.0,10.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1262,3,23,8,spirit,5.0,1.0,1.0,18.0,7.0,1,0.0,0.0,0.0,1.0,0,0,0,0
1263,1,34,8,spirit,6.0,1.0,0.0,32.0,-2.0,1,0.0,1.0,0.0,0.0,0,0,1,0
1264,6,29,0,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,1.0,1,0,0,0
1265,2,28,7,spirit,4.0,1.0,1.0,27.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1266,4,33,0,spirit,5.0,1.0,0.0,30.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1267,3,27,10,spirit,3.0,1.0,1.0,25.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1268,3,27,9,spirit,1.0,1.0,1.0,15.0,10.0,1,0.0,0.0,0.0,1.0,0,0,0,0
1269,0,17,11,protestant,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1270,7,38,7,protestant,6.0,1.0,1.0,21.0,5.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1271,8,47,6,protestant,8.0,1.0,0.0,30.0,10.0,1,1.0,1.0,0.0,1.0,0,0,0,0
1272,1,17,9,protestant,5.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,1.0,1,0,0,0
1273,4,27,10,catholic,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1274,2,23,10,protestant,4.0,1.0,1.0,16.0,12.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1275,1,20,8,protestant,7.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1276,3,24,6,other,7.0,1.0,0.0,21.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1277,2,30,10,spirit,2.0,1.0,1.0,17.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1278,6,38,5,catholic,8.0,1.0,1.0,16.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1279,6,36,5,protestant,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1280,0,16,7,protestant,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1281,2,27,6,other,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1282,1,25,8,spirit,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1283,0,16,8,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1284,0,15,8,spirit,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1285,0,19,10,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1286,3,27,8,protestant,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1287,2,21,7,spirit,5.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1288,1,25,7,spirit,5.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1289,1,18,7,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1290,0,15,6,other,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1291,8,41,3,spirit,7.0,1.0,1.0,19.0,5.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1292,0,29,10,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1293,1,18,8,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1294,3,28,0,spirit,7.0,1.0,1.0,21.0,4.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1295,0,17,7,spirit,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1296,1,24,10,other,4.0,1.0,1.0,20.0,10.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1297,7,40,0,spirit,-1.0,1.0,0.0,24.0,-2.0,1,0.0,0.0,0.0,0.0,0,1,1,0
1298,3,25,4,catholic,6.0,1.0,1.0,24.0,7.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1299,2,23,6,protestant,5.0,1.0,0.0,18.0,4.0,1,0.0,0.0,0.0,0.0,0,0,0,0
1300,8,41,0,spirit,4.0,1.0,0.0,21.0,-2.0,1,0.0,0.0,0.0,0.0,0,0,1,0
1301,5,48,0,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1302,5,30,4,other,4.0,1.0,1.0,19.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1303,9,49,3,spirit,10.0,1.0,0.0,32.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1304,1,21,12,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1305,0,15,7,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1306,3,27,7,spirit,5.0,1.0,1.0,19.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1307,0,17,7,protestant,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1308,0,16,9,spirit,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1309,1,20,7,spirit,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1310,7,35,7,spirit,7.0,1.0,1.0,21.0,4.0,1,0.0,1.0,0.0,1.0,0,0,0,0
1311,0,21,6,spirit,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1312,10,39,5,protestant,10.0,1.0,1.0,21.0,6.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1313,2,42,12,catholic,2.0,1.0,1.0,21.0,12.0,1,1.0,1.0,1.0,1.0,0,0,0,0
1314,1,29,7,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1315,1,23,10,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1316,1,22,7,other,4.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1317,0,19,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1318,3,22,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
1319,0,16,8,catholic,2.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
1320,3,34,7,protestant,3.0,1.0,1.0,21.0,10.0,1,1.0,1.0,0.0,1.0,0,0,0,0
1321,0,18,7,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1322,2,32,12,spirit,4.0,1.0,1.0,29.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1323,0,17,8,catholic,5.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
1324,0,16,10,catholic,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
1325,3,22,7,protestant,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1326,1,19,12,spirit,4.0,1.0,0.0,0.0,-1.0,1,1.0,0.0,1.0,1.0,1,0,0,0
1328,11,48,1,catholic,10.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1329,1,27,10,catholic,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
1330,2,28,7,protestant,4.0,1.0,1.0,15.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
1331,0,22,9,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
